i,a,b,title,type,year,final,motivo,evidencia,flags
12624,2 Pac,Roger Troutman,I'll Be Missing You,song,1996,INVALIDA_CONFIRMADA,"I'll Be Missing You é de Puff Daddy, não 2Pac/Troutman","'I'll Be Missing You' é de Puff Daddy & Faith Evans feat. 112, não 2Pac/Roger Troutman (en.wikipedia.org/discogs.com)",
12636,Method Man,Lauryn Hill,How Many Mics,song,1996,INVALIDA_CONFIRMADA,"How Many Mics é Fugees/Lauryn, não Method Man","'How Many Mics' é dos Fugees (Lauryn Hill, Wyclef, Pras), sem Method Man (spotify.com/en.wikipedia.org)",
12671,Mary J. Blige,Common,Come On Eileen,song,2014,INVALIDA_CONFIRMADA,Come On Eileen não é faixa de Mary J. Blige/Common,'Come On Eileen' é dos Dexys Midnight Runners; não existe versão Mary J. Blige/Common (en.wikipedia.org),
12672,Erykah Badu,D'Angelo,The Root,song,1999,INVALIDA_CONFIRMADA,"The Root é faixa só de D'Angelo, sem Erykah Badu","'The Root' é faixa solo de D'Angelo (guit/baixo de Charlie Hunter), sem Erykah Badu (en.wikipedia.org)",
12692,The 1975,Taylor Swift,Anti-Hero (Remix),song,2022,INVALIDA_CONFIRMADA,"Anti-Hero é da Taylor, não há remix com The 1975","Não existe remix oficial de 'Anti-Hero' com The 1975; remixes são de Roosevelt, Jayda G, Kungs, ILLENIUM (en.wikipedia.org, last.fm)",
12712,Beck,Cat Power,Sea Change (Remix),song,2002,INVALIDA_CONFIRMADA,"Sea Change é álbum solo do Beck, não remix com Cat Power","'Sea Change' é álbum solo do Beck (2002, prod. Nigel Godrich), sem remix/colaboração de Cat Power (en.wikipedia.org, discogs.com)",
12718,Pharrell,Nelly,Hot in Herre,song,2002,INVALIDA_CONFIRMADA,Hot in Herre é do Nelly produzido pelos Neptunes; não é feat de Pharrell,"'Hot in Herre' é do Nelly produzida pelos Neptunes (Pharrell é produtor, não feature); vocais extras de Dani Stevenson (en.wikipedia.org, songfacts.com)",
12764,Heuss L'Enfoiré,Ninho,Bande Organisée,song,2020,INVALIDA_CONFIRMADA,"Bande Organisée é dos rappers de Marselha, não de Heuss e Ninho","'Bande organisée' (13 Organisé) traz Jul, SCH, Kofs, Naps, Soso Maness, Elams, Solda, Houari; nem Heuss nem Ninho estão nela (en.wikipedia.org, spotify.com)",
12765,Heuss L'Enfoiré,Jul,Bande Organisée,song,2020,INVALIDA_CONFIRMADA,"Bande Organisée é de Jul e companhia, sem Heuss L'Enfoiré","Jul está em 'Bande organisée', mas Heuss L'Enfoiré não é creditado; elenco é do coletivo marselhês 13 Organisé (en.wikipedia.org, spotify.com)",
12766,Heuss L'Enfoiré,Alonzo,Bande Organisée,song,2020,INVALIDA_CONFIRMADA,Bande Organisée não inclui Heuss L'Enfoiré,"'Bande Organisée' (13 Organisé, 2020) traz SCH, Kofs, Jul, Naps, Soso Maness, Elams, Solda, Houari; Heuss L'Enfoiré não consta (en.wikipedia.org)",
12767,Heuss L'Enfoiré,SCH,Bande Organisée,song,2020,INVALIDA_CONFIRMADA,Bande Organisée não inclui Heuss L'Enfoiré,"Créditos de 'Bande Organisée' 2020 não incluem Heuss L'Enfoiré, apenas SCH/Kofs/Jul/Naps/Soso Maness/Elams/Solda/Houari (shazam.com)",
12768,Heuss L'Enfoiré,Soso Maness,Bande Organisée,song,2020,INVALIDA_CONFIRMADA,Bande Organisée não inclui Heuss L'Enfoiré,'Bande Organisée' 2020 é do coletivo 13 Organisé sem Heuss L'Enfoiré nos créditos (en.wikipedia.org),
12907,Tanya Stephens,Anthony B,Gangsta Blues,album,2004,INVALIDA_CONFIRMADA,"Gangsta Blues é álbum solo de Tanya Stephens, não com Anthony B","'Gangsta Blues' (2004) é álbum de Tanya Stephens com feats de Wyclef Jean e Spragga Benz, sem Anthony B (discogs/wikipedia)",
12908,Diana King,Shaggy,Shy Guy,song,1995,INVALIDA_CONFIRMADA,"Shy Guy é de Diana King solo, não feat. Shaggy","'Shy Guy' (1995) é creditada só a Diana King, escrita por King/Gardner/Marvel, sem Shaggy (wikipedia/discogs)",
12913,Ali Campbell,ASTRO,That Look in Your Eye,song,1995,INVALIDA_CONFIRMADA,ASTRO marcado K-Pop; cruzamento improvável com Ali Campbell em 1995,'That Look in Your Eye' (1995) é solo de Ali Campbell com Pamela Starks; Astro não participa dessa faixa de 1995 (wikipedia/discogs),
12918,Lee 'Scratch' Perry,The Clash,Complete Control,song,1977,INVALIDA_CONFIRMADA,Complete Control é do The Clash; Lee Perry produziu mas não é colaboração creditada,"'Complete Control' (1977) é música do The Clash apenas produzida por Lee Perry, não colaboração creditada dos dois (wikipedia/songfacts)",
12956,Mad Cobra,Shabba Ranks,Flex,song,1992,INVALIDA_CONFIRMADA,"Flex é de Mad Cobra solo, não com Shabba Ranks","'Flex' (1992) é de Mad Cobra solo; Shabba Ranks só aparece em single dividido com outra faixa ('Ting-A-Ling'), não em 'Flex' (discogs/wikipedia)",
13015,Grupo Niche,Celia Cruz,La Rebelión,song,1989,INVALIDA_CONFIRMADA,"La Rebelión é de Joe Arroyo, não Grupo Niche com Celia","Wikipedia/salserisimoperu: 'La Rebelión' é de Joe Arroyo y La Verdad, não Grupo Niche com Celia Cruz",
13040,Rubén Blades,Celia Cruz,La Vida Es Un Carnaval,song,1998,INVALIDA_CONFIRMADA,"La Vida Es Un Carnaval é solo de Celia Cruz, não com Blades","Wikipedia: 'La Vida Es Un Carnaval' é solo de Celia Cruz (autor Victor Daniel), sem Rubén Blades",
13047,The Beatles,Peter Sellers,A Hard Day's Night,song,1965,INVALIDA_CONFIRMADA,A Hard Day's Night não é colaboração Beatles-Peter Sellers,Discogs/openculture: Peter Sellers gravou cover cômico separado; não é colaboração conjunta com The Beatles,
13052,Blink-182,Lil Wayne,A Letter to Elise,song,2011,INVALIDA_CONFIRMADA,"'A Letter to Elise' é do The Cure, não Blink-182 feat Lil Wayne","'A Letter to Elise' é do The Cure, coverizada pelo Blink-182, sem Lil Wayne (letras.com, youtube.com)",
13053,Blink-182,Nicki Minaj,Up All Night,song,2011,INVALIDA_CONFIRMADA,'Up All Night' do Blink-182 não tem Nicki Minaj,'Up All Night' do Blink-182 (2011) não tem Nicki Minaj; a versão com Nicki é do Drake (en.wikipedia.org),
13056,Simple Plan,Rivers Cuomo,What's New Scooby-Doo?,song,2003,INVALIDA_CONFIRMADA,Rivers Cuomo não participa do tema Scooby-Doo do Simple Plan,"Tema 'What's New Scooby-Doo?' do Simple Plan foi escrito por Rich Dickerson, sem Rivers Cuomo (scoobydoo.fandom.com, open.spotify.com)",
13059,Shinedown,Eminem,Dream,song,2022,INVALIDA_CONFIRMADA,Shinedown feat Eminem implausível e inexistente,Nenhuma faixa 'Dream' de Shinedown com Eminem em 2022; ligação Eminem/Dream On é Aerosmith/Steven Tyler (en.wikipedia.org),
13233,Alphabeat,Robyn,Boyfriend,song,2007,INVALIDA_CONFIRMADA,Boyfriend não é dueto Alphabeat/Robyn,"Wikipedia/Discogs: 'Boyfriend' é single solo do Alphabeat (prod. Mike Spencer), sem Robyn",
13247,NSYNC,Michael Jackson,Celebrity,song,2001,INVALIDA_CONFIRMADA,"Celebrity é álbum/faixa NSYNC, não dueto com MJ",Wikipedia: 'Celebrity' é álbum/faixa do NSYNC; o dueto cogitado com MJ era 'Gone' e nunca saiu,
13249,Spice Girls,Elton John,Are You Man Enough?,song,1997,INVALIDA_CONFIRMADA,título não é colaboração Spice Girls/Elton John,Wikipedia: 'Are You Man Enough?' é dos Four Tops (1973); Spice/Elton fizeram 'Don't Go Breaking My Heart',
13250,Spice Girls,Bryan Adams,When You're Gone,song,1998,INVALIDA_CONFIRMADA,"When You're Gone é Bryan Adams com Mel C, não Spice Girls","Wikipedia/Discogs: 'When You're Gone' (1998) é Bryan Adams feat. Melanie C (solo), não Spice Girls",
13268,Luis Miguel,Mariah Carey,When I Fall in Love,song,1995,INVALIDA_CONFIRMADA,When I Fall in Love é dueto Luis Miguel não é com Mariah,Mariahcareynetwork/Remezcla: único dueto Luis Miguel/Mariah foi 'After Tonight' (não lançado); não há 'When I Fall in Love',
13277,Fabrizio De André,Premiata Forneria Marconi,La buona novella,album,1970,INVALIDA_CONFIRMADA,"La buona novella é álbum solo De André, não colab PFM","Wikipedia: 'La buona novella' (1970) é álbum solo De André, tocado por 'I Quelli' (só viraria PFM em 1971)",
13292,Café Quijano,Boney M.,La Quiero a Morir,song,2001,INVALIDA_CONFIRMADA,"La Quiero a Morir é de Sabina/Café Quijano, não Boney M.","Spotify/SecondHandSongs: 'La Quiero a Morir' é de Cabrel; versão Café Quijano é com Alejandro Sanz, sem Boney M.",
13297,MC Daniel,Lexa,Envolvimento (Remix),song,2022,INVALIDA_CONFIRMADA,"Envolvimento é de MC Loma, não MC Daniel/Lexa",Spotify/Wikipedia: 'Envolvimento' é de MC Loma e As Gêmeas Lacração; sem versão MC Daniel/Lexa,
13531,D Double E,Skepta,Rolex Sweep,song,2009,INVALIDA_CONFIRMADA,"Rolex Sweep é do DJ Q/Skepta, não de D Double E","Wikipedia/Discogs: 'Rolex Sweep' (2008) é solo de Skepta, prod. Bless Beats; sem D Double E",
13544,Manga Saint Hilare,Ghetts,Talking the Hardest,song,2016,INVALIDA_CONFIRMADA,"Talking the Hardest é de Giggs, não Manga/Ghetts","RateYourMusic/Spotify: 'Talkin da Hardest' é de Giggs, não Manga Saint Hilare/Ghetts",
13555,Travis,Paul McCartney,Baby One More Time,live,2002,INVALIDA_CONFIRMADA,Baby One More Time live Travis com McCartney implausível e fabricado,Spotify/YouTube: 'Baby One More Time' ao vivo é cover solo do Travis (VH1 Storytellers); sem McCartney nessa faixa,
13577,Ali Zafar,Aditi Singh Sharma,London Thumakda,song,2014,INVALIDA_CONFIRMADA,"London Thumakda é de Queen, não de Ali Zafar/Aditi","Wikipedia/Amazon Music: 'London Thumakda' (Queen) é de Labh Janjua, Sonu & Neha Kakkar, não Ali Zafar/Aditi",
13592,Malkit Singh,Daler Mehndi,Tunak Tunak Tun,song,1998,INVALIDA_CONFIRMADA,"Tunak Tunak Tun é solo de Daler Mehndi, não dueto","'Tunak Tunak Tun' e solo de Daler Mehndi (1998), sem dueto com Malkit Singh (en.wikipedia.org)",
13595,Nooran Sisters,Javed Ali,Patakha Guddi,song,2014,INVALIDA_CONFIRMADA,"Patakha Guddi é das Nooran Sisters, sem Javed Ali","'Patakha Guddi' e das Nooran Sisters (versao masculina do proprio A.R. Rahman), sem Javed Ali (en.wikipedia.org/spotify.com)",
13599,Sunanda Sharma,Jassie Gill,Akh Lad Jaave,song,2018,INVALIDA_CONFIRMADA,"Akh Lad Jaave é de Badshah (Gentleman), não Sunanda/Jassie","'Akh Lad Jaave' (Loveyatri) e de Badshah, Asees Kaur e Jubin Nautiyal, nao Sunanda/Jassie (imdb.com)",
13625,Imran Khan,Snoop Dogg,Satisfya,song,2012,INVALIDA_CONFIRMADA,"Satisfya é solo de Imran Khan, sem Snoop Dogg","'Satisfya' e solo de Imran Khan, sem Snoop Dogg (en.wikipedia.org/open.spotify.com)",
13651,Barbie Maan,Sidhu Moose Wala,Jine Mera Dil Luteya,song,2020,INVALIDA_CONFIRMADA,"Jine Mera Dil Luteya é de Gippy Grewal, não Barbie/Sidhu","'Jine Mera Dil Luteya' e de Jazzy B; Barbie Maan e Sidhu fizeram 'Ajj Kal Ve', titulo diferente (open.spotify.com/imdb.com)",
13652,Barbie Maan,Gurnam Bhullar,Rabb Ne Banaiyan Jodiyan,song,2019,INVALIDA_CONFIRMADA,"Rabb Ne Banaiyan Jodiyan é de Akhil/B Praak, não Barbie/Gurnam",'Rabb Ne Banaiyan Jodiyan' e de Babbu Maan/Gurdas Maan; sem colaboracao Barbie Maan + Gurnam Bhullar (en.wikipedia.org/jiosaavn.com),
13654,Navv Inder,Mista Baaz,Lak 28 Kudi Da,song,2013,INVALIDA_CONFIRMADA,Lak 28 Kudi Da é de Diljit Dosanjh/Yo Yo Honey Singh,"'Lak 28 Kudi Da' é de Diljit Dosanjh/Yo Yo Honey Singh, sem Navv Inder nem Mista Baaz (open.spotify.com, jiosaavn.com)",
13656,Antara Mitra,Arijit Singh,Tum Hi Ho,song,2013,INVALIDA_CONFIRMADA,"Tum Hi Ho é de Arijit solo, sem Antara Mitra","'Tum Hi Ho' (Aashiqui 2) é Arijit Singh solo; nenhuma versão oficial credita Antara Mitra (en.wikipedia.org, open.spotify.com)",
13657,Ilaiyaraaja,Harris Jayaraj,Mellisai Mannan,song,2006,INVALIDA_CONFIRMADA,Ilaiyaraaja e Harris Jayaraj nunca fizeram música juntos,"'Mellisai Mannan' é alcunha do compositor M. S. Viswanathan, não uma faixa colaborativa Ilaiyaraaja/Harris Jayaraj (en.wikipedia.org)",
13667,Dan + Shay,Reba McEntire,I Remember Everything,song,2022,INVALIDA_CONFIRMADA,"I Remember Everything é de Zach Bryan/Kacey, não Dan+Shay/Reba","'I Remember Everything' (2023) é de Zach Bryan feat. Kacey Musgraves, não Dan+Shay/Reba (en.wikipedia.org, open.spotify.com)",
13669,Brooks & Dunn,Kenny Rogers,If You See Her Tonight,song,1995,INVALIDA_CONFIRMADA,título inventado a partir da música real de Brooks&Dunn/Reba,"Título inexistente; a faixa real de Brooks & Dunn é 'If You See Him/If You See Her' (1998) com Reba, sem Kenny Rogers (open.spotify.com, songfacts.com)",
13672,Toby Keith,Krystal Keith,Drink on It,song,2013,INVALIDA_CONFIRMADA,"Drink on It é de Blake Shelton, não Toby/Krystal Keith","'Drink on It' (2012) é de Blake Shelton, não Toby/Krystal Keith (en.wikipedia.org, theboot.com)",
13701,Big & Rich,Gretchen Wilson,Redneck Woman,song,2004,INVALIDA_CONFIRMADA,Redneck Woman é música solo de Gretchen Wilson,"Wikipedia: 'Redneck Woman' é single solo de Gretchen Wilson; Big & Rich só co-escreveram/aparecem no clipe, não creditados como intérpretes",
13750,SEVENTEEN,Fallin' Flower,Fallin' Flower,song,2020,INVALIDA_CONFIRMADA,"b é título de música, não artista","Wikipedia: 'Fallin' Flower' é single só do SEVENTEEN; 'b' é o título da música, não um artista",
13751,SEVENTEEN,Ailee,Call Call Call!,song,2017,INVALIDA_CONFIRMADA,Call Call Call é do SEVENTEEN sem Ailee,"carat.fandom/soompi: 'Call Call Call!' tem os 13 membros do SEVENTEEN; Ailee só colaborou em 'Q&A' (2015), não nesta faixa",
13754,aespa,Black Mamba featuring AI avatar,Black Mamba,song,2020,INVALIDA_CONFIRMADA,b é descrição inventada; Black Mamba é da aespa,"Wikipedia: 'Black Mamba' é estreia solo da aespa; 'b' ('featuring AI avatar') é descrição inventada, não artista",
13759,Big Bang,Epik High,Black Swan Art (2 of them),song,2022,INVALIDA_CONFIRMADA,"título sem sentido, colaboração inexistente","Nenhuma fonte mostra 'Black Swan Art (2 of them)'; colabs Epik High/Big Bang são Tablo com Taeyang ('Rich'/'Tomorrow'), título inexistente",
13767,Xiumin,Jimin (BTS),We Don't Talk Together (SM x BH event),live,2019,INVALIDA_CONFIRMADA,We Don't Talk Together é de Heize/Giriboy,"Apple Music/kpop.fandom: 'We Don't Talk Together' (2019) é de Heize feat. Giriboy (prod. SUGA), não Xiumin e Jimin",
13768,Suho,Chen,EXO CBX - Hey Mama!,album,2016,INVALIDA_CONFIRMADA,Suho não integra o EXO-CBX,"Wikipedia: EXO-CBX = Xiumin, Baekhyun e Chen; Suho não integra o subgrupo 'Hey Mama!'",
13898,Vico C,Calle 13,Pa'l Norte,song,2010,INVALIDA_CONFIRMADA,"'Pa'l Norte' é Calle 13 com Orishas, não Vico C","Discogs/Spotify: 'Pa'l Norte' é Calle 13 feat. Orishas; Vico C é só influência, não crédito",
13915,Sonora Santanera,Luis Miguel,La Media Vuelta,song,1996,INVALIDA_CONFIRMADA,"'La Media Vuelta' é Luis Miguel, sem Sonora","Wikipedia: 'La Media Vuelta' de Luis Miguel (álbum Segundo Romance) é solo, sem Sonora Santanera",
13922,Matthieu Chedid,Sting,Desert Rose (French version),feature,2000,INVALIDA_CONFIRMADA,"'Desert Rose' é Sting x Cheb Mami, não -M-","Wikipedia/WhoSampled: 'Desert Rose' é Sting feat. Cheb Mami, não Matthieu Chedid",
13927,Sigur Rós,Radiohead,Ára bátur (live with Radiohead),live,2003,INVALIDA_CONFIRMADA,ao vivo Sigur Rós x Radiohead fabricado,NME/Wikipedia: 'Ára bátur' gravada em 2008 e tocada ao vivo pela 1ª vez em 2025 no Royal Albert Hall; live 2003 c/ Radiohead impossível,
13943,Adam Levine,Stevie Wonder,Just a Fool,song,2012,INVALIDA_CONFIRMADA,'Just a Fool' é Aguilera x Blake Shelton,"Wikipedia/Spotify: 'Just a Fool' (2012) é Christina Aguilera feat. Blake Shelton, não Adam Levine x Stevie Wonder",
14036,DMX,Eve,What These Bitches Want,song,1999,INVALIDA_CONFIRMADA,"Eve é rapper de Filadélfia, não J-Pop; gênero fabricado, mas faixa existe - rótulo errado","Wikipedia/Spotify: 'What These Bitches Want' de DMX feat. Sisqó (Dru Hill), não Eve",
14086,Arafat Abou-Chaker,Bushido,Sonnenbank Flavour,song,2006,INVALIDA_CONFIRMADA,"Arafat Abou-Chaker não é artista/rapper, não gravou faixa","Wikipedia/Discogs: 'Sonnenbank Flavour' é single solo de Bushido; Arafat Abou-Chaker era manager, não artista",
14095,Woodkid,Lykke Li,Heart of Courage,song,2013,INVALIDA_CONFIRMADA,"Heart of Courage é instrumental de Woodkid, não feat Lykke Li","Spotify/SPIN: colaboração Woodkid & Lykke Li é 'Never Let You Down', não 'Heart of Courage'",
14103,José González,Nick Drake,Heartbeats,song,2003,INVALIDA_CONFIRMADA,"Heartbeats é cover de The Knife, Nick Drake morto em 1974",Wikipedia/WhoSampled: 'Heartbeats' de José González é cover solo de The Knife (Dreijer); Nick Drake não participa,
14110,American Authors,fun.,Go Big or Go Home,song,2014,INVALIDA_CONFIRMADA,"Go Big or Go Home é de American Authors solo, sem fun.","Wikipedia/Spotify: 'Go Big or Go Home' é solo de American Authors (2015), sem fun.",
14156,Styles P,Nas,Nas Is Like (remix),song,1999,INVALIDA_CONFIRMADA,"'Nas Is Like' é de Nas, sem remix com Styles P",Wikipedia/WhoSampled: 'Nas Is Like' e de Nas prod. DJ Premier; nao existe remix oficial com Styles P,
14161,Sheek Louch,DMX,What These Bitches Want,song,2000,INVALIDA_CONFIRMADA,"'What These Bitches Want' é DMX feat Sisqo, não Sheek Louch","Wikipedia: 'What These Bitches Want' e DMX feat. Sisqo, nao Sheek Louch",
14175,S.H.E,Jay Chou,珊瑚海 (Coral Sea),song,2006,INVALIDA_CONFIRMADA,"'Coral Sea' é de Jay Chou feat Lara Liang, não S.H.E","WhoSampled/JpopAsia: 'Coral Sea (珊瑚海)' e dueto de Jay Chou com Lara Liang/Veronin, nao S.H.E",
14197,Ed Sheeran,Yelamos,Celestial,song,2022,INVALIDA_CONFIRMADA,'Celestial' é só de Ed Sheeran (Pokemon); Yelamos inexistente,Wikipedia: 'Celestial' e de Ed Sheeran (co-escrito com Steve Mac/Johnny McDaid) para Pokemon; 'Yelamos' inexistente,
14199,Ed Sheeran,Pharrell Williams,Feels,song,2017,INVALIDA_CONFIRMADA,"'Feels' é Calvin Harris feat Pharrell/Katy/Big Sean, sem Ed",Wikipedia: 'Feels' e Calvin Harris feat. Pharrell/Katy Perry/Big Sean; sem Ed Sheeran,
14216,Sabrina Carpenter,Olivia Rodrigo,Skin,song,2021,INVALIDA_CONFIRMADA,"'Skin' de Sabrina é resposta a Olivia, não colab","BuzzFeed/HollywoodLife: 'Skin' e solo de Sabrina Carpenter, resposta a Olivia Rodrigo, nao colaboracao",
14225,SZA,Beyoncé,SZA on Lemonade,song,2016,INVALIDA_CONFIRMADA,título 'SZA on Lemonade' não é uma faixa real,"Feats de Lemonade (2016) são Jack White, The Weeknd, James Blake e Kendrick Lamar; SZA não consta e 'SZA on Lemonade' não é faixa real (wikipedia/thefader)",
14251,Troye Sivan,Years & Years,Take Yourself Home,song,2020,INVALIDA_CONFIRMADA,"'Take Yourself Home' é solo do Troye Sivan, sem Years & Years","'Take Yourself Home' (2020) é single solo de Troye Sivan, escrito por Leland/Oscar Görres, sem Years & Years (wikipedia/discogs)",
14257,David Guetta,Eminem,Little Bad Girl,song,2011,INVALIDA_CONFIRMADA,"'Little Bad Girl' é Guetta feat Taio Cruz/Ludacris, não Eminem","'Little Bad Girl' (2011) é de David Guetta feat. Taio Cruz e Ludacris, sem Eminem (wikipedia/discogs)",
14286,Future,Gunna,Drip Too Hard,song,2018,INVALIDA_CONFIRMADA,"'Drip Too Hard' é Lil Baby e Gunna, sem Future","'Drip Too Hard' (2018) é de Lil Baby e Gunna, sem Future (wikipedia/spotify)",
14287,21 Savage,Cardi B,Money Bag,song,2018,INVALIDA_CONFIRMADA,"'Money Bag' é solo da Cardi B, sem 21 Savage","'Money Bag' é solo da Cardi B (Invasion of Privacy), sem 21 Savage; colaboração real deles é 'Bartier Cardi' (en.wikipedia.org)",
14290,21 Savage,Nicki Minaj,Bed,song,2018,INVALIDA_CONFIRMADA,"'Bed' é Nicki Minaj feat Ariana Grande, sem 21 Savage","'Bed' é Nicki Minaj feat. Ariana Grande (álbum Queen 2018), sem 21 Savage (en.wikipedia.org)",
14293,Snoop Dogg,Warren G,Regulate,song,1994,INVALIDA_CONFIRMADA,"'Regulate' é Warren G feat Nate Dogg, sem Snoop Dogg","'Regulate' é Warren G & Nate Dogg 1994, Snoop Dogg não é creditado na faixa (en.wikipedia.org, discogs.com)",
14294,Snoop Dogg,Lil Jon,Drop It Like It's Hot,song,2004,INVALIDA_CONFIRMADA,"'Drop It Like It's Hot' é Snoop feat Pharrell, sem Lil Jon","'Drop It Like It's Hot' é Snoop Dogg feat. Pharrell/Neptunes; Lil Jon só no remix, não creditado na original (en.wikipedia.org, discogs.com)",
